{1=sample1,2=KM3245432}
Axis Photonique
Scan Type: From File
W:\Collins\2026Feb\.macro\znpc_fixed_angle_10_.txt
Delay After Move (s): 0.00000000
Stay at End: 0
Curvature: 0.0
Clip to ROI: No
ROI: 1309 526 2539 1627
Background ROI: None
Data File Path: C:\Beamline Controls\BCS Setup Data\260211\CCD Scan 88169
Time	Frame #	Sample X	Sample Y	Sample Z	Sample Theta	CCD Theta	Beamline Energy	Higher Order Suppressor	EPU Polarization	Coolstage Temp C	CCD Temperature	Beam Current	TEY signal	Izero	Photodiode	AI 0	AI 3 Izero	AI 5	AI 6 BeamStop	AI 7	Temperature Controller	PZT Shutter	Pause Trigger	LV Memory	Deriv Photodiode	Time Stamp Error	Time Stamp Transmit Time	Time Stamp Server Time	Camera Temp Setpoint	Total Flux	Counts	Background	Filename
23:23:23	109.00000000	26.28000000	98.86000000	4.04500000	10.00000000	20.00000000	287.80236549	10.09999346	190.00000000	0.00000000	0.00000000	425.40912146	-0.00156474	-0.21454940	-0.09868301	1.00541098	-0.01657380	-0.01698737	-0.90049622	0.00014150	298.65266626	0.00000000	0.00000000	483964.00000000	0.00000000	-0.00421000	0.98928141	0.01071859	25.00000000	0.00000000	33750185.00000000	0.00000000	znpc_10_p_88169-00109
23:23:27	110.00000000	26.29000000	98.86000000	4.04500000	10.00000000	20.00000000	287.90257926	10.09999346	190.00000000	0.00000000	0.00000000	425.34350867	-0.00157506	-0.20756508	-0.09821443	1.00203914	-0.01647912	-0.01685538	-0.90460561	0.00013739	298.71883196	0.00000000	0.00000000	484444.00000000	0.00000000	-0.00421000	0.98928141	0.01071859	25.00000000	0.00000000	33871748.00000000	0.00000000	znpc_10_p_88169-00110
23:23:31	111.00000000	26.30000000	98.86000000	4.04500000	10.00000000	20.00000000	288.00286281	10.09999346	190.00000000	0.00000000	0.00000000	425.27987952	-0.00157470	-0.21748515	-0.09836907	1.00154733	-0.01656328	-0.01701565	-0.89344450	0.00015284	298.68045885	0.00000000	0.00000000	484460.00000000	0.00000000	-0.00421000	0.98928141	0.01071859	25.00000000	0.00000000	33897275.00000000	0.00000000	znpc_10_p_88169-00111
23:23:35	112.00000000	26.31000000	98.86000000	4.04500000	10.00000000	20.00000000	288.09819689	10.09999346	190.00000000	0.00000000	0.00000000	425.53949394	-0.00158229	-0.21329686	-0.09816768	1.00050913	-0.01657413	-0.01708205	-0.90869856	0.00015432	298.67035306	0.00000000	0.00000000	484976.00000000	0.00110117	-0.00421000	0.98928141	0.01071859	25.00000000	0.00000000	33912540.00000000	0.00000000	znpc_10_p_88169-00112
23:23:39	113.00000000	26.32000000	98.86000000	4.04500000	10.00000000	20.00000000	288.19108282	10.09999346	190.00000000	0.00000000	0.00000000	425.47870154	-0.00156909	-0.21018851	-0.09848583	1.00429109	-0.01644378	-0.01723295	-0.90049622	0.00016385	298.69153949	0.00000000	0.00000000	487448.00000000	0.00000000	-0.00421000	0.98928141	0.01071859	25.00000000	0.00000000	33783401.00000000	0.00000000	znpc_10_p_88169-00113
23:23:43	114.00000000	26.33000000	98.86000000	4.04500000	10.00000000	20.00000000	288.29659347	10.09999346	190.00000000	0.00000000	0.00000000	425.41894951	-0.00157912	-0.21630657	-0.09832224	1.00295126	-0.01649079	-0.01746998	-0.90984919	0.00015054	298.68849602	0.00000000	0.00000000	483552.00000000	0.00108871	-0.00421000	0.98928141	0.01071859	25.00000000	0.00000000	33650542.00000000	0.00000000	znpc_10_p_88169-00114
23:23:47	115.00000000	26.34000000	98.86000000	4.04500000	10.00000000	20.00000000	288.40218138	10.09999346	190.00000000	0.00000000	0.00000000	425.40980811	-0.00159186	-0.20846092	-0.09859208	1.00602722	-0.01667095	-0.01683993	-0.91035876	0.00016451	298.67888373	0.00000000	0.00000000	485316.00000000	0.00000000	-0.00421000	0.98928141	0.01071859	25.00000000	0.00000000	33327637.00000000	0.00000000	znpc_10_p_88169-00115
23:23:51	116.00000000	26.35000000	98.86000000	4.04500000	10.00000000	20.00000000	288.50029654	10.09999346	190.00000000	0.00000000	0.00000000	425.35106177	-0.00157743	-0.21853387	-0.09829974	1.00055269	-0.01672881	-0.01714074	-0.91504346	0.00015284	298.71908839	0.00000000	0.00000000	486212.00000000	0.00000000	-0.00421000	0.98928141	0.01071859	25.00000000	0.00000000	33103586.00000000	0.00000000	znpc_10_p_88169-00116
23:23:55	117.00000000	26.36000000	98.86000000	4.04500000	10.00000000	20.00000000	288.60099682	10.09999346	190.00000000	0.00000000	0.00000000	425.28689856	-0.00157978	-0.21517896	-0.09848768	1.00503078	-0.01636965	-0.01745864	-0.92219381	0.00014331	298.67661237	0.00000000	0.00000000	490152.00000000	0.00108996	-0.00421000	0.98928141	0.01071859	25.00000000	0.00000000	32879208.00000000	0.00000000	znpc_10_p_88169-00117
23:23:59	118.00000000	26.37000000	98.86000000	4.04500000	10.00000000	20.00000000	288.69924727	10.09999346	190.00000000	0.00000000	0.00000000	425.46580786	-0.00156681	-0.21023947	-0.09848167	1.00542051	-0.01638872	-0.01769633	-0.91943229	0.00017700	298.69181842	0.00000000	0.00000000	484960.00000000	0.00000000	-0.00421000	0.98928141	0.01071859	25.00000000	0.00000000	32784010.00000000	0.00000000	znpc_10_p_88169-00118
23:24:03	119.00000000	26.38000000	98.86000000	4.04500000	10.00000000	20.00000000	288.80513025	10.09999346	190.00000000	0.00000000	0.00000000	425.43300146	-0.00157572	-0.21403162	-0.09870627	1.00430835	-0.01650575	-0.01707860	-0.91358052	0.00016944	298.67414415	0.00000000	0.00000000	484360.00000000	0.00000000	-0.00421000	0.98928141	0.01071859	25.00000000	0.00000000	32746497.00000000	0.00000000	znpc_10_p_88169-00119
23:24:07	120.00000000	26.39000000	98.86000000	4.04500000	10.00000000	20.00000000	288.89847246	10.09999346	190.00000000	0.00000000	0.00000000	425.36754126	-0.00158448	-0.21332644	-0.09865663	1.00661536	-0.01642011	-0.01753853	-0.89352669	0.00014676	298.68549550	0.00000000	0.00000000	486220.00000000	0.00106134	-0.00421000	0.98928141	0.01071859	25.00000000	0.00000000	32707823.00000000	0.00000000	znpc_10_p_88169-00120
23:24:12	121.00000000	26.40000000	98.86000000	4.04500000	10.00000000	20.00000000	289.00450159	10.09999346	190.00000000	0.00000000	0.00000000	425.30783778	-0.00155435	-0.21093149	-0.09883519	1.00703583	-0.01646877	-0.01731021	-0.91223264	0.00015892	298.75426482	0.00000000	0.00000000	486240.00000000	0.00000000	-0.00421000	0.98928141	0.01071859	25.00000000	0.00000000	32700890.00000000	0.00000000	znpc_10_p_88169-00121
23:24:16	122.00000000	26.41000000	98.86000000	4.04500000	10.00000000	20.00000000	289.10302690	10.09999346	190.00000000	0.00000000	0.00000000	425.57559485	-0.00157615	-0.21600905	-0.09865290	1.00256679	-0.01662180	-0.01734768	-0.92008980	0.00016665	298.69033706	0.00000000	0.00000000	488676.00000000	0.00000000	-0.00421000	0.98928141	0.01071859	25.00000000	0.00000000	32688702.00000000	0.00000000	znpc_10_p_88169-00122
23:24:19	123.00000000	26.42000000	98.86000000	4.04500000	10.00000000	20.00000000	289.20414827	10.09999346	190.00000000	0.00000000	0.00000000	425.51700110	-0.00158872	-0.21490281	-0.09855235	1.00584345	-0.01667555	-0.01677632	-0.91233126	0.00017536	298.68437314	0.00000000	0.00000000	487500.00000000	0.00000000	-0.00421000	0.98928141	0.01071859	25.00000000	0.00000000	32678407.00000000	0.00000000	znpc_10_p_88169-00123
23:24:23	124.00000000	26.43000000	98.86000000	4.04500000	10.00000000	20.00000000	289.29521798	10.09999346	190.00000000	0.00000000	0.00000000	425.45508509	-0.00157638	-0.21115340	-0.09857416	1.01001399	-0.01651118	-0.01706611	-0.90184410	0.00016977	298.70867400	0.00000000	0.00000000	484232.00000000	0.00000000	-0.00421000	0.98928141	0.01071859	25.00000000	0.00000000	32642056.00000000	0.00000000	znpc_10_p_88169-00124
23:24:27	125.00000000	26.44000000	98.86000000	4.04500000	10.00000000	20.00000000	289.39900612	10.09999346	190.00000000	0.00000000	0.00000000	425.80905432	-0.00157825	-0.21886919	-0.09835531	1.00162113	-0.01641009	-0.01747360	-0.91119707	0.00016500	298.73960995	0.00000000	0.00000000	484988.00000000	0.00000000	-0.00421000	0.98928141	0.01071859	25.00000000	0.00000000	32632501.00000000	0.00000000	znpc_10_p_88169-00125
23:24:31	126.00000000	26.45000000	98.86000000	4.04500000	10.00000000	20.00000000	289.50033460	10.09999346	190.00000000	0.00000000	0.00000000	425.74275488	-0.00157980	-0.21826100	-0.09837053	1.00244367	-0.01647830	-0.01744598	-0.91902135	0.00016303	298.66584102	0.00000000	0.00000000	485008.00000000	0.00000000	-0.00421000	0.98928141	0.01071859	25.00000000	0.00000000	32493613.00000000	0.00000000	znpc_10_p_88169-00126
23:24:35	127.00000000	26.46000000	98.86000000	4.04500000	10.00000000	20.00000000	289.59919818	10.09999346	190.00000000	0.00000000	0.00000000	425.68957800	-0.00159400	-0.21297139	-0.09857549	1.00761181	-0.01670547	-0.01679966	-0.89471019	0.00016040	298.67833322	0.00000000	0.00000000	484372.00000000	0.00000000	-0.00421000	0.98928141	0.01071859	25.00000000	0.00000000	32473937.00000000	0.00000000	znpc_10_p_88169-00127
23:24:40	128.00000000	26.47000000	98.86000000	4.04500000	10.00000000	20.00000000	289.70066686	10.09999346	190.00000000	0.00000000	0.00000000	425.94142432	-0.00158512	-0.21281359	-0.09857092	1.00840821	-0.01653107	-0.01753557	-0.90585486	0.00019097	298.64927423	0.00000000	0.00000000	484424.00000000	0.00107262	-0.00421000	0.98928141	0.01071859	25.00000000	0.00000000	32446024.00000000	0.00000000	znpc_10_p_88169-00128
23:24:44	129.00000000	26.48000000	98.86000000	4.04500000	10.00000000	20.00000000	289.80474604	10.09999346	190.00000000	0.00000000	0.00000000	426.01817603	-0.00157772	-0.20954252	-0.09835015	1.00382985	-0.01658597	-0.01693165	-0.89475951	0.00016533	298.69225290	0.00000000	0.00000000	488536.00000000	0.00000000	-0.00421000	0.98928141	0.01071859	25.00000000	0.00000000	32390102.00000000	0.00000000	znpc_10_p_88169-00129
23:24:48	130.00000000	26.49000000	98.86000000	4.04500000	10.00000000	20.00000000	289.90635877	10.09999346	190.00000000	0.00000000	0.00000000	425.95790381	-0.00158247	-0.21482391	-0.09824378	1.00186211	-0.01655901	-0.01726944	-0.91695022	0.00019673	298.72120747	0.00000000	0.00000000	484760.00000000	0.00000000	-0.00421000	0.98928141	0.01071859	25.00000000	0.00000000	32300859.00000000	0.00000000	znpc_10_p_88169-00130
23:24:52	131.00000000	26.50000000	98.86000000	4.04500000	10.00000000	20.00000000	290.00295686	10.09999346	190.00000000	0.00000000	0.00000000	425.89648718	-0.00159794	-0.21086245	-0.09823274	1.00161785	-0.01635387	-0.01769255	-0.91095051	0.00017158	298.76901762	0.00000000	0.00000000	483544.00000000	0.00109496	-0.00421000	0.98928141	0.01071859	25.00000000	0.00000000	32325913.00000000	0.00000000	znpc_10_p_88169-00131
23:24:56	132.00000000	26.51000000	98.86000000	4.04500000	10.00000000	20.00000000	290.09961932	10.09999346	190.00000000	0.00000000	0.00000000	426.15008826	-0.00159673	-0.21514115	-0.09839281	1.00063899	-0.01647107	-0.01757469	-0.91007932	0.00013114	298.70811947	0.00000000	0.00000000	482988.00000000	0.00109578	-0.00421000	0.98928141	0.01071859	25.00000000	0.00000000	32292744.00000000	0.00000000	znpc_10_p_88169-00132
23:25:00	133.00000000	26.52000000	98.86000000	4.04500000	10.00000000	20.00000000	290.19889253	10.09999346	190.00000000	0.00000000	0.00000000	426.08699316	-0.00160642	-0.21245690	-0.09837262	1.00204720	-0.01651775	-0.01701597	-0.91086832	0.00016681	298.66884087	0.00000000	0.00000000	482436.00000000	0.00000000	-0.00421000	0.98928141	0.01071859	25.00000000	0.00000000	32183136.00000000	0.00000000	znpc_10_p_88169-00133
23:25:04	134.00000000	26.53000000	98.86000000	4.04500000	10.00000000	20.00000000	290.30078177	10.09999346	190.00000000	0.00000000	0.00000000	426.02794165	-0.00163720	-0.21099395	-0.09811940	1.00454653	-0.01681544	-0.01679226	-0.88907211	0.00014002	298.68128549	0.00000000	0.00000000	483364.00000000	0.00106792	-0.00421000	0.98928141	0.01071859	25.00000000	0.00000000	32182500.00000000	0.00000000	znpc_10_p_88169-00134
23:25:08	135.00000000	26.54000000	98.86000000	4.04500000	10.00000000	20.00000000	290.40274256	10.09999346	190.00000000	0.00000000	0.00000000	426.44099707	-0.00160610	-0.20919897	-0.09808265	0.99976205	-0.01647140	-0.01786070	-0.90953688	0.00017930	298.72352829	0.00000000	0.00000000	483344.00000000	0.00000000	-0.00421000	0.98928141	0.01071859	25.00000000	0.00000000	32113875.00000000	0.00000000	znpc_10_p_88169-00135
23:25:12	136.00000000	26.55000000	98.86000000	4.04500000	10.00000000	20.00000000	290.49712004	10.09999346	190.00000000	0.00000000	0.00000000	426.38484473	-0.00159901	-0.21727310	-0.09819301	1.00497933	-0.01664021	-0.01676662	-0.87937394	0.00019640	298.73686531	0.00000000	0.00000000	486764.00000000	0.00000000	-0.00421000	0.98928141	0.01071859	25.00000000	0.00000000	31966314.00000000	0.00000000	znpc_10_p_88169-00136
23:25:16	137.00000000	26.56000000	98.86000000	4.04500000	10.00000000	20.00000000	290.59411212	10.09999346	190.00000000	0.00000000	0.00000000	426.32228369	-0.00157064	-0.21300920	-0.09808312	1.00059494	-0.01673687	-0.01648471	-0.89088024	0.00017897	298.71259965	0.00000000	0.00000000	483584.00000000	0.00000000	-0.00421000	0.98928141	0.01071859	25.00000000	0.00000000	31932173.00000000	0.00000000	znpc_10_p_88169-00137
23:25:20	138.00000000	26.57000000	98.86000000	4.04500000	10.00000000	20.00000000	290.69627901	10.09999346	190.00000000	0.00000000	0.00000000	426.29653795	-0.00159638	-0.20267490	-0.09842524	1.00149736	-0.01649589	-0.01762597	-0.89055149	0.00018621	298.72465769	0.00000000	0.00000000	483996.00000000	0.00000000	-0.00421000	0.98928141	0.01071859	25.00000000	0.00000000	31884252.00000000	0.00000000	znpc_10_p_88169-00138
23:25:25	139.00000000	26.58000000	98.86000000	4.04500000	10.00000000	20.00000000	290.79851773	10.09999346	190.00000000	0.00000000	0.00000000	425.97674841	-0.00160273	-0.21376533	-0.09841245	1.00126707	-0.01641683	-0.01705181	-0.88752698	0.00015843	298.79017862	0.00000000	0.00000000	488096.00000000	0.00000000	-0.00421000	0.98928141	0.01071859	25.00000000	0.00000000	31839789.00000000	0.00000000	znpc_10_p_88169-00139
23:25:29	140.00000000	26.59000000	98.86000000	4.04500000	10.00000000	20.00000000	290.90338705	10.09999346	190.00000000	0.00000000	0.00000000	425.91888292	-0.00158775	-0.20427921	-0.09850767	1.00301849	-0.01645907	-0.01694776	-0.89934559	0.00015399	298.78714706	0.00000000	0.00000000	482736.00000000	0.00000000	-0.00421000	0.98928141	0.01071859	25.00000000	0.00000000	31826303.00000000	0.00000000	znpc_10_p_88169-00140
23:25:33	141.00000000	26.60000000	98.86000000	4.04500000	10.00000000	20.00000000	291.00577147	10.09999346	190.00000000	0.00000000	0.00000000	425.84941382	-0.00160195	-0.21106299	-0.09792174	0.99974446	-0.01629239	-0.01737662	-0.90960263	0.00015909	298.71332051	0.00000000	0.00000000	483040.00000000	0.00000000	-0.00421000	0.98928141	0.01071859	25.00000000	0.00000000	31792032.00000000	0.00000000	znpc_10_p_88169-00141
23:25:37	142.00000000	26.61000000	98.86000000	4.04500000	10.00000000	20.00000000	291.09541695	10.09999346	190.00000000	0.00000000	0.00000000	425.99376196	-0.00161132	-0.20828340	-0.09808850	0.99724167	-0.01659665	-0.01692771	-0.91829810	0.00015185	298.70394152	0.00000000	0.00000000	482968.00000000	0.00000000	-0.00421000	0.98928141	0.01071859	25.00000000	0.00000000	31762046.00000000	0.00000000	znpc_10_p_88169-00142
23:25:41	143.00000000	26.62000000	98.86000000	4.04500000	10.00000000	20.00000000	291.19537268	10.09999346	190.00000000	0.00000000	0.00000000	425.93310828	-0.00157562	-0.20474768	-0.09835107	1.00356816	-0.01638477	-0.01708814	-0.90518092	0.00014232	298.71573431	0.00000000	0.00000000	487500.00000000	0.00104385	-0.00421000	0.98928141	0.01071859	25.00000000	0.00000000	31743893.00000000	0.00000000	znpc_10_p_88169-00143
23:25:45	144.00000000	26.63000000	98.86000000	4.04500000	10.00000000	20.00000000	291.29796268	10.09999346	190.00000000	0.00000000	0.00000000	425.87054724	-0.00160351	-0.20195165	-0.09832858	1.00526600	-0.01658942	-0.01714846	-0.92051717	0.00016615	298.78330859	0.00000000	0.00000000	483960.00000000	0.00000000	-0.00421000	0.98928141	0.01071859	25.00000000	0.00000000	31792820.00000000	0.00000000	znpc_10_p_88169-00144
23:25:49	145.00000000	26.64000000	98.86000000	4.04500000	10.00000000	20.00000000	291.40319244	10.09999346	190.00000000	0.00000000	0.00000000	426.16153235	-0.00156967	-0.20299872	-0.09831626	1.00415975	-0.01641584	-0.01723476	-0.90358648	0.00014511	298.69361570	0.00000000	0.00000000	483332.00000000	0.00000000	-0.00421000	0.98928141	0.01071859	25.00000000	0.00000000	31711969.00000000	0.00000000	znpc_10_p_88169-00145
23:25:53	146.00000000	26.65000000	98.86000000	4.04500000	10.00000000	20.00000000	291.49822114	10.09999346	190.00000000	0.00000000	0.00000000	426.10072607	-0.00160006	-0.20368088	-0.09844529	1.00353644	-0.01662065	-0.01732812	-0.89773471	0.00013706	298.67068108	0.00000000	0.00000000	484100.00000000	0.00000000	-0.00421000	0.98928141	0.01071859	25.00000000	0.00000000	31770834.00000000	0.00000000	znpc_10_p_88169-00146
23:25:57	147.00000000	26.66000000	98.86000000	4.04500000	10.00000000	20.00000000	291.59845362	10.09999346	190.00000000	0.00000000	0.00000000	426.03106970	-0.00158796	-0.20433181	-0.09823762	0.99915188	-0.01646121	-0.01730889	-0.92799627	0.00016336	298.66600625	0.00000000	0.00000000	486620.00000000	0.00000000	-0.00421000	0.98928141	0.01071859	25.00000000	0.00000000	31757467.00000000	0.00000000	znpc_10_p_88169-00147
