energy,n_xx,n_ixx,n_zz,n_izz
16.8115625,-0.016576658267448613,0.401694283931763,-0.017111932820531223,0.401694283931763
16.84535,-0.015331260600666885,0.4061753525452811,-0.015864414852450093,0.4061753525452811
16.8791375,-0.0132969304769244,0.4106173583652417,-0.013827977148447123,0.4106173583652417
16.912925,-0.01041124836978938,0.4150206618441027,-0.010940200080965088,0.4150206618441027
16.929818750000003,-0.008586070871148392,0.4172079117846958,-0.009113979803410527,0.4172079117846958
16.9467125,-0.006427752066228332,0.419385619554149,-0.006954621336240634,0.419385619554149
16.963606249999998,-0.0037899043205558204,0.42155382912569384,-0.004315737033617739,0.42155382912569384
16.972053125,-0.002168410627381001,0.42263438576418255,-0.002693726222251277,0.42263438576418255
16.976276562499997,-0.0012106164537793985,0.4231737794312145,-0.001735673778748685,0.4231737794312145
16.9805,3.643590526108682e-05,0.4237125842360837,-0.0004883633431547025,0.4237125842360837
16.989081249999998,0.0022772642879724985,0.423484342563211,0.001752988811643976,0.423484342563211
16.997662499999997,0.00394291852430609,0.42325634569892256,0.0034191660271104757,0.42325634569892256
17.014825,0.006716808103310559,0.4228010848277179,0.006194099190950025,0.4228010848277179
17.049149999999997,0.011200152902326036,0.42189348358277934,0.010679521712126695,0.42189348358277934
17.083475,0.014931999102454203,0.4209897556329747,0.0144134331221012,0.4209897556329747
17.1178,0.018211734513373195,0.4200898763204526,0.017695221330294112,0.4200898763204526
17.18645,0.02390672165492912,0.418301566014791,0.023394277225477003,0.418301566014791
17.2551,0.02883538568996859,0.4165283595283212,0.028326961543312913,0.4165283595283212
17.324875,0.033335585594356454,0.41478185687926955,0.03283119873374117,0.41478185687926955
17.39465,0.037485904556574474,0.41304991668549906,0.0369855064902469,0.41304991668549906
17.5342,0.04507065377487672,0.40962900216978904,0.0445780909016058,0.40962900216978904
17.8178,0.05873453966793583,0.4025472198550847,0.05825733630500085,0.4025472198550847
17.9619,0.06496748875690025,0.39822185152552253,0.06449781242062644,0.39822185152552253
18.106,0.0703934412046319,0.3939826370218172,0.06993111287532226,0.3939826370218172
18.3989,0.08012713014416266,0.38576755107821126,0.07967920883643116,0.38576755107821126
18.6964,0.089032507012321,0.377895592632914,0.08859853126429137,0.377895592632914
18.9988,0.09731463724851344,0.3697512214785362,0.09689417060255483,0.3697512214785362
19.3061,0.10486971496367595,0.3616343888149706,0.10446233107872488,0.3616343888149706
19.6184,0.11198210157298114,0.35378167462639065,0.11158738835570804,0.35378167462639065
19.9357,0.11903371370881247,0.3461654930844481,0.11865126891531293,0.3461654930844481
20.09695,0.12274351821299234,0.3424593951046218,0.12236708661574333,0.3424593951046218
20.177574999999997,0.12472764755550608,0.3406341026892577,0.1243541686297849,0.3406341026892577
20.2582,0.1270054541576957,0.33882696147796676,0.12663489271311382,0.33882696147796676
20.3401,0.1292980213022688,0.3362964411093981,0.12893038802011375,0.3362964411093981
20.421999999999997,0.13127155282889466,0.3337955339327723,0.13090681254396924,0.3337955339327723
20.5858,0.13507403395151002,0.3288807041273092,0.13471497639753224,0.3288807041273092
20.66905,0.136931097571473,0.32605148957615454,0.13657487656409353,0.32605148957615454
20.752299999999998,0.13853898198101144,0.32325699738252295,0.1381855634448162,0.32325699738252295
20.9188,0.14137631332366618,0.3177699522633598,0.14102839966587685,0.3177699522633598
21.2571,0.1461739407387748,0.3070877694325766,0.1458368161998252,0.3070877694325766
21.6009,0.1502031470039084,0.29681175493454137,0.14987647165205753,0.29681175493454137
21.9503,0.1538614814868338,0.2869258434681714,0.15354492635180486,0.2869258434681714
22.3053,0.15724067203261752,0.2769866012887832,0.15693391598311635,0.2769866012887832
22.6661,0.16021393921633179,0.26703531661139795,0.1599166741995646,0.26703531661139795
23.0327,0.16307163797169216,0.25722701470664977,0.16278356322077508,0.25722701470664977
23.12585,0.1638290457742662,0.2544786213140384,0.1635432368151498,0.2544786213140384
23.219,0.16439957418993534,0.2517659635757049,0.16411600379884383,0.2517659635757049
23.4053,0.1652814511682331,0.24644550007646682,0.1650022779709662,0.24644550007646682
23.7838,0.166524997092711,0.23614667252069874,0.1662544413152046,0.23614667252069874
24.1685,0.16726125014694554,0.22601853191339819,0.16699904122458573,0.22601853191339819
24.363950000000003,0.1674166225092944,0.22095244371914532,0.16715850355855863,0.22095244371914532
24.5594,0.16737452401812708,0.2160183534839095,0.1671203977431862,0.2160183534839095
24.9566,0.16691237443388374,0.20647029614879603,0.16666607497478444,0.20647029614879603
25.3603,0.16607392113493083,0.197356351186798,0.16583520257302467,0.197356351186798
25.7705,0.16497491211920887,0.1886567687585402,0.16474353432871028,0.1886567687585402
26.1873,0.16375920511236125,0.18032855056711108,0.16353493550995674,0.18032855056711108
26.3991,0.1630959514725428,0.1761318385544965,0.16287516555668197,0.1761318385544965
26.6109,0.16231506865529738,0.17204535688616215,0.16209768353136647,0.17204535688616215
27.0413,0.16060666129835735,0.16415589238281883,0.16039594225108766,0.16415589238281883
27.4786,0.15875453098104844,0.15646814803859052,0.1585502664306369,0.15646814803859052
27.700850000000003,0.15773785914325747,0.15263662114554294,0.15753675837042969,0.15263662114554294
27.9231,0.1566206244618856,0.1489067698367767,0.15642261217356138,0.1489067698367767
28.3747,0.15419521080999452,0.14171968862918508,0.1540032519302034,0.14171968862918508
28.8337,0.15159732618803845,0.13488647912126267,0.15141123055713476,0.13488647912126267
29.3,0.14888154558788688,0.12839181673716166,0.1487011263205556,0.12839181673716166
29.7739,0.14610800748519967,0.12221691004573103,0.14593308579135233,0.12221691004573103
30.2555,0.14324623833734404,0.11623602153489061,0.14307664075469112,0.11623602153489061
30.7449,0.14027284212062696,0.11056096370149109,0.140108400369007,0.11056096370149109
31.2421,0.13724131241838203,0.10516950165325739,0.1370818622780271,0.10516950165325739
31.7475,0.13416752514064822,0.10004586410547367,0.1340129102347243,0.10004586410547367
32.2609,0.1310613168250384,0.09518017962558491,0.1309113826053735,0.09518017962558491
32.7827,0.12793827830058208,0.09058189598384596,0.12779287753369983,0.09058189598384596
33.313,0.12483504750917579,0.08624120853180262,0.12469403723346686,0.08624120853180262
33.8518,0.12176283341209893,0.08210977297193443,0.12162607406659563,0.08210977297193443
34.3993,0.11870811088910863,0.07817624623331881,0.11857546782614885,0.07817624623331881
34.9557,0.11565561675082257,0.07443706120407531,0.11552695998920925,0.07443706120407531
35.5211,0.11263704473360343,0.07094289825358795,0.11251224806352934,0.07094289825358795
36.0956,0.10968309067137312,0.0676285375191415,0.10956203156814939,0.0676285375191415
36.6794,0.10676784962416079,0.06447420546121622,0.10665040976775625,0.06447420546121622
36.9397,0.10547750644561162,0.06313704913180118,0.10536162516179438,0.06313704913180118
37.06985,0.10482373860471143,0.06248014600606831,0.10470862429763556,0.06248014600606831
37.2,0.10411279477069527,0.06183087424072147,0.10399843938679182,0.06183087424072147
37.2727,0.10371320908502693,0.06158189460572471,0.10359927416105752,0.06158189460572471
37.4,0.10319235120062786,0.061155401027703296,0.10307914660505303,0.061155401027703296
37.63775,0.10226148246003634,0.060017475766897595,0.10214962201581698,0.060017475766897595
37.8755,0.10124962015728195,0.05890321316138047,0.1011390785731513,0.05890321316138047
38.4882,0.0986542077824755,0.056169187031952984,0.09854695279727341,0.056169187031952984
39.1107,0.09611825692577108,0.05356702747208311,0.0960141837833679,0.05356702747208311
39.7432,0.0936392256498573,0.05101055373354374,0.09353823313858016,0.05101055373354374
40.3861,0.09115495178287325,0.048512446815025465,0.09105694298300879,0.048512446815025465
41.0393,0.08866631607445631,0.046142655057359386,0.08857119588087159,0.046142655057359386
41.7031,0.08620213125710131,0.04389349939275153,0.08610980814229688,0.04389349939275153
42.3776,0.08377148125665217,0.041759725792832436,0.08368186627393377,0.041759725792832436
43.063,0.081379070303324,0.039735079540449775,0.08129207741253192,0.039735079540449775
43.7595,0.07902809812597585,0.03781370160782139,0.07894364407438187,0.03781370160782139
44.4673,0.07671264053281868,0.03598215206400034,0.07663064474344518,0.03598215206400034
45.1865,0.07439652814706292,0.03423795821650543,0.07431691229028094,0.03423795821650543
45.9174,0.07214507410923461,0.032705372104963513,0.07206776268051375,0.032705372104963513
46.66,0.07000829323688035,0.031229434991093315,0.06993321252127233,0.031229434991093315
47.4147,0.06793625741291456,0.029814682513927906,0.06786333662540003,0.029814682513927906
48.1816,0.06592082871073865,0.02846602114562789,0.06584999900121274,0.02846602114562789
48.9609,0.06395977349892866,0.02718028698405901,0.06389096817748358,0.02718028698405901
49.7528,0.06204988135995349,0.025954461759862844,0.06198303581885704,0.025954461759862844
50.5576,0.06018741729549795,0.02478558899658195,0.06012246916544786,0.02478558899658195
51.3753,0.05836808804421937,0.023671230716973073,0.05830497642260132,0.023671230716973073
52.2062,0.05658262890864303,0.02260876616237265,0.05652129500524871,0.02260876616237265
52.6284,0.055691384321498345,0.022095548567671004,0.05563092133889855,0.022095548567671004
53.0506,0.05478461578556303,0.021595739674876904,0.05472500281633832,0.021595739674876904
53.47965000000001,0.05389360524720017,0.021200882736836218,0.05383483533859845,0.021200882736836218
53.9087,0.05308497615492336,0.020815810293233764,0.053027029053697515,0.020815810293233764
54.7806,0.05152757263686653,0.019987064014992936,0.05147123781952819,0.019987064014992936
55.6667,0.05001352845545744,0.019179736765928344,0.04995875431668399,0.019179736765928344
56.567,0.04854769973087621,0.01840625111085682,0.048494435870318306,0.01840625111085682
57.482,0.04713214623629715,0.017664967156940853,0.04708034425391928,0.017664967156940853
58.4117,0.04576836482226645,0.01695477865176729,0.045717977437163514,0.01695477865176729
59.3564,0.044455989376787325,0.016269306959288635,0.04440697086683099,0.016269306959288635
60.3165,0.04319561180340309,0.015605909257174333,0.04314791806882704,0.015605909257174333
61.2921,0.04198730362205987,0.014950384496718505,0.04194089170867217,0.014950384496718505
62.2834,0.040800565751604796,0.014276340076602341,0.040755393961687605,0.014276340076602341
63.2908,0.03962098277255593,0.013633699726216529,0.03957701086063525,0.013633699726216529
64.3145,0.03846409423585501,0.01302085190369837,0.03842128310722027,0.01302085190369837
65.3547,0.03733331766867524,0.012436625429232127,0.037291629347748385,0.012436625429232127
66.4118,0.036230044706605166,0.011879652085831265,0.03618944250647081,0.011879652085831265
67.4859,0.03515515841680977,0.011348632914894822,0.03511560658388557,0.011348632914894822
68.5775,0.03410898454211597,0.010842219821806868,0.034070448610704976,0.010842219821806868
69.6867,0.03309124190943687,0.010357982139568645,0.03305368827524885,0.010357982139568645
70.8138,0.03210111902397859,0.009895409543708203,0.03206451510134084,0.009895409543708203
71.9591,0.03113759600886918,0.009452701565363387,0.031101910189667733,0.009452701565363387
73.123,0.03019976781019476,0.00903032114769463,0.03016496949923919,0.00903032114769463
74.3057,0.029288174023737564,0.008627611910662988,0.029254233445713086,0.008627611910662988
75.5076,0.02840175270564367,0.008242039358009264,0.028368641019039364,0.008242039358009264
76.7289,0.027539548223980356,0.007874435777707665,0.027507237346202643,0.007874435777707665
77.9699,0.026701760314635403,0.00752391758624276,0.02667022296392427,0.00752391758624276
79.231,0.02588761796991502,0.00718896403145204,0.0258568276919273,0.00718896403145204
80.5125,0.025096562271525777,0.00686954213459068,0.025066493343053067,0.00686954213459068
81.8147,0.024327972883203246,0.00656412630782807,0.02429860028409463,0.00656412630782807
83.138,0.0235806076566287,0.006272407697523927,0.023551907092050055,0.006272407697523927
84.4827,0.02285326989870159,0.005994269478522065,0.02282521771582796,0.005994269478522065
85.8491,0.0221470899539034,0.005731988272628398,0.022119663116951703,0.005731988272628398
87.2377,0.021462834574170073,0.00548185592485664,0.021436010724592273,0.00548185592485664
88.6487,0.020799249546791236,0.005243238922942436,0.020773006841670588,0.005243238922942436
90.0825,0.020155594362155017,0.0050155533165648775,0.020129911536280368,0.0050155533165648775
91.5395,0.019531252953158648,0.004798259766910162,0.0195061092885278,0.004798259766910162
93.0201,0.018925547425073783,0.004590755599676215,0.018900922721514047,0.004590755599676215
94.5246,0.018337953511076935,0.004392838530280308,0.018313828025502868,0.004392838530280308
96.0535,0.01776804910454345,0.004204043726289629,0.017744403591443275,0.004204043726289629
97.6071,0.017215455071010435,0.004023927485323117,0.017192270690651202,0.004023927485323117
99.1858,0.01667992393635545,0.003852097837347513,0.016657182262148094,0.003852097837347513
100.79,0.016160839759750762,0.003687466465784526,0.016138522751840217,0.003687466465784526
102.42,0.01565720312074924,0.0035298324139457727,0.015635293075771745,0.0035298324139457727
104.077,0.015168473932236175,0.0033795654969371023,0.015146953668522142,0.0033795654969371023
105.76,0.014695170684232997,0.0032362411148131468,0.014674022999922218,0.0032362411148131468
107.471,0.01423671616893318,0.003098926410384439,0.014215924496179443,0.003098926410384439
109.209,0.013792019418424782,0.002966058791054311,0.013771567147541967,0.002966058791054311
110.975,0.013359896830752331,0.0028392820359734094,0.013339767707735794,0.0028392820359734094
112.77,0.012940451575991744,0.0027182572866409757,0.012920629646043631,0.0027182572866409757
114.594,0.01253357896387077,0.0026027397725028557,0.012514048362592217,0.0026027397725028557
116.448,0.01213891518950364,0.0024924592035586906,0.012119660276284786,0.0024924592035586906
118.331,0.011756513219828287,0.0023872252651533595,0.011737518257536937,0.0023872252651533595
120.245,0.011385821604961897,0.002286713606791846,0.011367071155188651,0.002286713606791846
122.19,0.011026826238341773,0.00219073483619887,0.011008304838579923,0.00219073483619887
124.166,0.010680193581715553,0.0020990943865287115,0.010661885727466338,0.0020990943865287115
126.175,0.010344773761310815,0.002008689805211835,0.010326664072772782,0.002008689805211835
128.215,0.010018026079438929,0.0019194703383828365,0.010000098864131323,0.0019194703383828365
130.289,0.009698838549536086,0.0018342396604850587,0.009681078227209627,0.0018342396604850587
132.397,0.009388109524602315,0.001752533536457579,0.009370500287628359,0.001752533536457579
134.538,0.00908437934216674,0.0016727783765148401,0.009066905061977193,0.0016727783765148401
136.714,0.008783300561372383,0.0015967668179071057,0.008765944932852132,0.0015967668179071057
138.925,0.008490432928310084,0.0015365528660360517,0.008473179272006262,0.0015365528660360517
141.172,0.008212956520433948,0.0014826711511076991,0.008195787763597617,0.0014826711511076991
143.456,0.00795000421312675,0.0014314354219793135,0.007932902796229392,0.0014314354219793135
145.776,0.0077014496346194125,0.0013798929643824868,0.0076843973751357635,0.0013798929643824868
148.134,0.007460046538560915,0.0013199492134456632,0.00744302461121251,0.0013199492134456632
150.53,0.007221485629164986,0.001262754756066479,0.0072044744074834565,0.001262754756066479
152.964,0.006988727273059239,0.0012081773517970244,0.006971706224495935,0.0012081773517970244
155.439,0.0067620049090429,0.0011560654411252268,0.006744952423056983,0.0011560654411252268
157.953,0.006541704309355869,0.0011063397879089785,0.006524597581071594,0.0011063397879089785
160.507,0.006327816068032972,0.001058799588281985,0.006310630901252338,0.001058799588281985
163.103,0.006120024902096758,0.001013040040408739,0.006102735438157977,0.001013040040408739
165.742,0.0059178710857063594,0.0009689592894739679,0.005900449557934175,0.0009689592894739679
168.422,0.005721373054512681,0.0009269307632352916,0.005703789680614248,0.0009269307632352916
171.146,0.005530386286202528,0.0008868410424343505,0.005512608662288579,0.0008868410424343505
173.915,0.005344834562470231,0.000848584547968107,0.005326827340000785,0.000848584547968107
176.727,0.00516483482697247,0.0008121040208704899,0.005146559530128238,0.0008121040208704899
179.586,0.004990323426887039,0.0007772826360313659,0.004971737344536953,0.0007772826360313659
182.491,0.004821230200938133,0.0007432785347377486,0.0048022861864739945,0.0007432785347377486
185.442,0.004657120436246083,0.0007099032472637031,0.004637766057663948,0.0007099032472637031
188.442,0.004496652405796814,0.0006762631739617419,0.004476828528316528,0.0006762631739617419
191.489,0.004339372258529326,0.0006442799556257016,0.004319012611491683,0.0006442799556257016
194.587,0.004185624472442,0.0006138803801362124,0.004164653162290824,0.0006138803801362124
197.734,0.004035592753187822,0.0005849988028213648,0.004013923543524495,0.0005849988028213648
200.932,0.003889161622956165,0.0005575474859733562,0.0038666948893214793,0.0005575474859733562
204.182,0.003746245619024569,0.0005314524867681904,0.003722865626238805,0.0005314524867681904
207.485,0.0036067840549573265,0.0005066432784190785,0.0035823552398956482,0.0005066432784190785
210.84,0.0034711241170451417,0.0004830634811366283,0.003445487051188356,0.0004830634811366283
214.251,0.0033383557065641578,0.00045906676356581225,0.0033113190516964658,0.00045906676356581225
217.716,0.0032073391045389027,0.00043561873613094226,0.003178673633727828,0.00043561873613094226
221.237,0.003077984626722618,0.00041348643328351623,0.0030474105394380675,0.00041348643328351623
224.816,0.002950387276444831,0.0003926233005939616,0.0029175586356624344,0.0003926233005939616
228.452,0.0028242876666212703,0.00037282974998604633,0.002788773017687965,0.00037282974998604633
232.147,0.0026995486072577462,0.00035458416507917995,0.0026607987903034306,0.00035458416507917995
235.902,0.002575993509879441,0.0003372575887359812,0.002533297915393057,0.0003372575887359812
239.717,0.002452986812710596,0.0003207955872954561,0.0024054082557760535,0.0003207955872954561
241.656,0.002391418813873639,0.0003129736079135227,0.0023407330657286016,0.00031286823355992124
243.595,0.002329850815036681,0.0003051516285315894,0.0022761184703742796,0.0003051516285315894
245.565,0.002267763129982697,0.0002975052241781815,0.0022103165593696365,0.0002975052241781815
247.535,0.0022058557310282666,0.0002900626110229774,0.002144204935101401,0.0002900626110229774
249.5365,0.002142832579517958,0.0002824026870088611,0.0020763136883632455,0.0002824026870088611
251.538,0.0020793332691718246,0.0002749488641579349,0.0020072242536747294,0.0002749488641579349
253.5725,0.0020142264919833213,0.0002677052717535404,0.0019355360533082305,0.0002677052717535404
255.607,0.0019483457265219498,0.00026065654469907546,0.0018619587366706474,0.00026065654469907546
257.674,0.0018803406889449255,0.00025380829336815627,0.0017847078499854604,0.00025380829336815627
258.7075,0.0018456251930667026,0.0002504762227692568,0.0017449280800645374,0.00025045359778913876
259.741,0.0018109096971884796,0.0002471441521703573,0.001704206233909207,0.0002471441521703573
260.79125,0.0017746799756200866,0.00024390578573800698,0.0016617496459217173,0.00024388365853378447
261.8415,0.0017384502540516934,0.00024066741930565665,0.001618075941760307,0.00024066741930565665
262.89175,0.001701342462424669,0.00023749468805311303,0.0015729830967862136,0.00023749468805311303
263.942,0.0016635145081993585,0.00023436473364877016,0.0015262388474368363,0.00023436473364877016
265.00925,0.0016242601624503953,0.00023128081999265342,0.0014768078945705332,0.00023128081999265342
266.0765,0.0015840923919412254,0.00022823874499191396,0.0014251365392488984,0.00022823874499191396
267.14375,0.0015428616416055198,0.0002252378030891546,0.001370822476573944,0.0002252378030891546
268.211,0.0015003991870075632,0.00022227730319293509,0.0013133784952267327,0.00022227730319293509
268.75325,0.0014781136082570015,0.00022081873287414062,0.0012828142784556357,0.0002208137460388185
269.2955,0.0014558280295064376,0.000219360162555346,0.0012512199177972636,0.000219360162555346
269.83775,0.001432727173288916,0.00021792137066998395,0.0012184862902179364,0.00021791646806965017
270.38,0.0014096263170713967,0.00021648257878462208,0.001184496153886142,0.00021648257878462208
270.92224999999996,0.0013855721266216733,0.00021506323186366928,0.0011491168973068312,0.00021505841176818437
271.4645,0.0013615179361719475,0.00021364388494271632,0.0011121968937660843,0.00021364388494271632
272.00675,0.0013363466776750517,0.00021224365635340347,0.0010735611672808977,0.00021223891707462998
272.549,0.0013111754191781587,0.00021084342776409078,0.0010330023450915804,0.00021084342776409078
273.09999999999997,0.001284267911674577,0.00020946333541928833,0.0009895883926010361,0.00020945861918110085
273.65099999999995,0.0012573604041709952,0.0002080832430744859,0.0009436785938787749,0.0002080832430744859
274.202,0.0012288755414883471,0.00020672185597548856,0.0008949230662136845,0.00020671721938378895
274.753,0.0012003906788057021,0.00020536046887649134,0.0008429089988371462,0.00020536046887649134
275.0285,0.0011854594914993747,0.00020468669100718158,0.0008155281723661932,0.0002046855465303459
275.304,0.0011705283041930504,0.00020401291313787195,0.0007871376950916832,0.00020401291313787195
275.5795,0.001155076555861204,0.00020334369384944153,0.0007576576145656201,0.00020334255902336982
275.855,0.0011396248075293573,0.00020267447456101114,0.0007269989256170474,0.00020267447456101114
276.1305,0.0011235979145445786,0.000202009775448974,0.0006950621779604884,0.00020200865017453335
276.406,0.0011075710215597964,0.0002013450763369367,0.0006617357847737668,0.0002013450763369367
276.6815,0.001090903644621615,0.00020068485939092156,0.0006268938600960391,0.00020068374357018497
276.957,0.0010742362676834372,0.00020002464244490655,0.000590391813182462,0.00020002464244490655
277.33732325,0.0010500473312677681,0.00019913572383335228,0.0005369816974360056,0.0001991336603056856
277.527484875,0.0010379528630599319,0.00019869126452757506,0.0005088292782404601,0.00019868971837597155
277.7176465,0.0010258583948520993,0.00019824680522179797,0.0004796179105543077,0.00019824680522179797
277.907808125,0.0010129726408721624,0.0001978064491702449,0.000449268661483095,0.00019780491786805906
278.09796975,0.0010000868868922214,0.00019736609311869172,0.0004176942365657306,0.00019736405335014603
278.28813137500003,0.0009872011329122806,0.0001969257370671385,0.00038479771966677836,0.00019692420871390351
278.478293,0.0009743153789323436,0.00019648538101558544,0.00035047111516426076,0.00019648538101558544
278.668454625,0.0009607396042388947,0.00019604807286255422,0.00031459362319206143,0.0001960475673218112
278.85861625,0.0009471638295454417,0.00019561076470952287,0.0002770295741338467,0.00019561076470952287
279.04877787500004,0.0009330609352081414,0.000195175472899025,0.00023762592798844302,0.00019517497026594205
279.2389395,0.0009189580408708453,0.00019474018108852725,0.000196209206415283,0.00019474018108852725
279.429101125,0.0009042553702508284,0.00019430689403074128,0.00015258165001026276,0.00019430639428493044
279.61926275,0.0008895526996308071,0.0001938736069729552,0.00010651619435315675,0.0001938736069729552
279.80942437500005,0.000874074736120613,0.00019344231315927192,5.7749000378063485e-05,0.00019344181628051457
279.999586,0.0008585967726104234,0.00019301101934558876,5.9535595193226605e-06,0.00019301101934558876
280.100006,0.0008501098393342757,0.00019300764829580252,-2.272775211745496e-05,0.00019283810666114698
280.199906,0.0008416719034605628,0.00019301573264146634,-5.222460904913866e-05,0.0001926583704704076
280.299378,0.0008332053315104279,0.0001930175595598356,-8.260185185362174e-05,0.00019251603964343542
280.399842,0.0008245837498581164,0.00019305204089038652,-0.00011438352174801462,0.0001923222759074204
280.49879200000004,0.0008160146368462139,0.00019307106410025785,-0.00014686481607339606,0.0001921550177254695
280.599492,0.000807200851494721,0.00019311601438549696,-0.00018118061448763495,0.00019198937711432772
