Q,Refl_s,Refl_p
0.005,0.19977162449484231,0.6939055750225275
0.005067167167167167,0.19710693626804063,0.6904940813106669
0.0051343343343343345,0.19454657227973873,0.687094551233509
0.005201501501501502,0.19208800599556355,0.6837069159720741
0.005268668668668669,0.1897287719010147,0.6803311079981486
0.005335835835835836,0.18746646394032304,0.6769670610666827
0.005403003003003003,0.18529873399655347,0.6736147102136819
0.00547017017017017,0.18322329040573027,0.6702739917495424
0.0055373373373373376,0.18123789650939995,0.6669448432558577
0.005604504504504505,0.17934036924132965,0.6636272035798777
0.005671671671671672,0.17752857775071662,0.6603210128316903
0.005738838838838839,0.17580044205790948,0.6570262123784565
0.005806006006006006,0.17415393174537577,0.6537427448418349
0.0058731731731731735,0.17258706468022433,0.6504705540929328
0.00594034034034034,0.1710979057698554,0.6472095852495412
0.006007507507507507,0.16968456574821827,0.643959784671229
0.006074674674674674,0.16834519999388192,0.6407210999572588
0.006141841841841841,0.16707800737717168,0.6374934799418027
0.0062090090090090085,0.165881229137321,0.6342768746908922
0.006276176176176176,0.1647531477885962,0.6310712354999423
0.006343343343343343,0.1636920860537412,0.6278765148893093
0.00641051051051051,0.1626964058255784,0.6246926666018536
0.006477677677677677,0.1617645071552537,0.6215196456002486
0.0065448448448448444,0.16089482726634105,0.6183574080634376
0.006612012012012012,0.16008583959468514,0.6152059113835493
0.006679179179179179,0.15933605285335925,0.6120651141640714
0.006746346346346346,0.15864401012154478,0.6089349762161033
0.006813513513513513,0.15800828795741295,0.6058154585563279
0.00688068068068068,0.15742749553403515,0.6027065234041783
0.0069478478478478475,0.15690027379778643,0.5996081341790646
0.007015015015015015,0.15642529464889027,0.5965202554982937
0.007082182182182182,0.15600126014324237,0.5934428531742196
0.007149349349349349,0.15562690171523696,0.5903758942120579
0.007216516516516516,0.15530097942088908,0.5873193468073485
0.0072836836836836834,0.15502228120084013,0.584273180343533
0.007350850850850851,0.1547896221626788,0.5812373653897738
0.007418018018018018,0.15460184388211176,0.5782118736984608
0.007485185185185185,0.15445781372247389,0.5751966782031346
0.007552352352352352,0.15435642417211115,0.5721917530158916
0.007619519519519519,0.1542965921991799,0.5691970734251397
0.0076866866866866865,0.1542772586234057,0.5662126158935291
0.007753853853853854,0.15429738750433752,0.5632383580553919
0.007821021021021021,0.15435596554569792,0.5602742787143213
0.007888188188188188,0.15445200151537974,0.5573203578411033
0.007955355355355355,0.1545845256806843,0.5543765765712181
0.008022522522522522,0.15475258925841065,0.5514429172022961
0.00808968968968969,0.15495526387939518,0.5485193631915699
0.008156856856856857,0.1551916410670799,0.5456058991539561
0.008224024024024024,0.15546083172984282,0.5427025108586655
0.008291191191191191,0.1557619656665961,0.5398091852270772
0.008358358358358358,0.15609419108535857,0.5369259103301172
0.008425525525525526,0.1564566741345516,0.5340526753849741
0.008492692692692693,0.15684859844641647,0.5311894707529323
0.00855985985985986,0.15726916469257118,0.5283362879357859
0.008627027027027027,0.15771759015111061,0.5254931195731595
0.008694194194194194,0.1581931082850709,0.5226599594392461
0.00876136136136136,0.15869496833190058,0.5198368024396913
0.008828528528528529,0.15922243490370575,0.5170236446079703
