Q,Refl_s,Refl_p
0.005,0.06693576043837922,0.3642545631464127
0.005265465465465465,0.05425856537380972,0.3427399716904349
0.005530930930930931,0.043336960017226145,0.32249551803663545
0.005796396396396396,0.03401371593784546,0.30346310323939923
0.006061861861861862,0.02614748197184424,0.28558832681816093
0.006327327327327327,0.019610911998691895,0.2688202039087063
0.006592792792792793,0.014289037109796357,0.2531109023923549
0.006858258258258258,0.010077846626278635,0.2384154983140131
0.0071237237237237235,0.006883048089639505,0.2246917480400136
0.0073891891891891895,0.004618981032340319,0.21189987572765118
0.0076546546546546555,0.00320766322446892,0.20000237479730998
0.007920120120120121,0.002577951329831753,0.18896382221137759
0.008185585585585586,0.002664800608588721,0.17875070446487862
0.008451051051051052,0.0034086105693709313,0.16933125429271267
0.008716516516516518,0.0047546453777164415,0.160675297188543
0.008981981981981982,0.006652519432354756,0.15275410691830676
0.009247447447447448,0.009055739877506689,0.14554026929016917
0.009512912912912914,0.011921298968939287,0.13900755352274388
0.009778378378378378,0.015209310189257544,0.13313079062278138
0.010043843843843844,0.01888268284055719,0.12788575825640522
0.01030930930930931,0.022906830555196885,0.12324907166069202
0.010574774774774774,0.027249409775243243,0.11919808020867585
0.010840240240240242,0.03188008477550574,0.11571076930008346
0.011105705705705706,0.036770316257907214,0.11276566730848801
0.01137117117117117,0.04189317093437367,0.11034175737358849
0.011636636636636638,0.04722314985442549,0.10841839388029777
0.011902102102102102,0.05273603352851356,0.10697522351964092
0.012167567567567568,0.05840874215274026,0.10599211087788979
0.012433033033033034,0.06421920946721581,0.10544906854761407
0.012698498498498498,0.07014626897438205,0.10532619180269032
0.012963963963963966,0.07616955141847707,0.10560359792228793
0.01322942942942943,0.08226939257814474,0.10626137029111374
0.013494894894894895,0.08842675055964513,0.10727950744132493
0.013760360360360362,0.09462313189766774,0.10863787723654454
0.014025825825825827,0.10084052587531063,0.11031617642906168
0.01429129129129129,0.10706134657051641,0.1122938958473201
0.014556756756756759,0.11326838221814038,0.11455029149141056
0.014822222222222223,0.11944475155212177,0.11706436182884399
0.015087687687687687,0.12557386685658437,0.11981483159043846
0.015353153153153155,0.13163940351284883,0.1227801423664661
0.015618618618618619,0.13762527587918585,0.12593845029514725
0.015884084084084083,0.14351561938216661,0.1292676311182715
0.01614954954954955,0.14929477873553376,0.13274529285292685
0.016415015015015015,0.15494730223042136,0.13634879629150246
0.016680480480480483,0.16045794206285,0.1400552834958524
0.016945945945945947,0.165811660679644,0.14384171439473747
0.01721141141141141,0.1709936431306645,0.14768491152623323
0.01747687687687688,0.17598931541632953,0.15156161289080416
0.017742342342342343,0.18078436880971624,0.15544853279298013
0.018007807807807807,0.18536479011838458,0.159322430456931
0.018273273273273275,0.18971689782403325,0.16316018609740168
0.01853873873873874,0.19382738400661295,0.1669388840220749
0.018804204204204204,0.19768336191495542,0.17063590222856287
0.01906966966966967,0.20127241899526677,0.1742290078470853
0.019335135135135136,0.20458267512658532,0.1776964576669875
0.019600600600600603,0.20760284574248825,0.18101710287572445
0.019866066066066067,0.21032230943854596,0.1841704970349828
0.02013153153153153,0.21273117957743914,0.18713700622265492
0.020396996996997,0.21482037930830417,0.18989792018426158
0.020662462462462464,0.21658171931524442,0.19243556326554054
0.02092792792792793,0.21800797750303882,0.19473340384134638
0.021193393393393396,0.21909297971775257,0.19677616091592828
0.02145885885885886,0.21983168048878593,0.1985499065496607
0.021724324324324328,0.22022024266831683,0.20004216276455336
0.021989789789789792,0.22025611473798656,0.2012419915999269
0.022255255255255256,0.21993810445343062,0.2021400770269298
0.022520720720720724,0.21926644740862508,0.20272879748695874
0.022786186186186188,0.21824286902777237,0.20300228789288177
0.023051651651651652,0.21687063843641516,0.2029564900211724
0.02331711711711712,0.2151546126299303,0.2025891903257609
0.023582582582582584,0.21310126935057797,0.20190004431792694
0.023848048048048052,0.2107187271084014,0.20089058677935118
0.024113513513513516,0.20801675084047436,0.1995642272040153
0.02437897897897898,0.20500674180114925,0.19792622999887002
0.024644444444444448,0.20170171041751356,0.1959836791109804
0.024909909909909912,0.1981162310310073,0.193745426890185
0.025175375375375376,0.19426637768236815,0.191222027142578
0.025440840840840844,0.19016964038275916,0.18842565248242182
0.02570630630630631,0.18584482165005906,0.1853699962513936
0.025971771771771773,0.1813119134746345,0.182070159448703
0.02623723723723724,0.17659195530925972,0.1785425233059346
0.026502702702702705,0.17170687414712174,0.17480460835174122
0.02676816816816817,0.16667930825123886,0.1708749210453014
0.027033633633633637,0.1615324166138029,0.1667727893151421
0.0272990990990991,0.15628967673925254,0.1625181886192934
0.02756456456456457,0.1509746738380982,0.15813156043805993
0.027830030030030033,0.14561088496659383,0.1536336254123302
0.028095495495495497,0.14022146202181549,0.14904519363328114
0.028360960960960965,0.13482901777595532,0.1443869748550546
0.02862642642642643,0.12945541927962598,0.13967939161832393
0.028891891891891893,0.12412159295993959,0.13494239841637995
0.02915735735735736,0.1188473455666018,0.13019531008254845
0.029422822822822825,0.11365120477380358,0.12545664251133554
0.02968828828828829,0.10855028272881194,0.12074396863035372
0.029953753753753757,0.10356016516928788,0.11607379221450043
0.03021921921921922,0.09869482793866007,0.1114614416828749
0.030484684684684685,0.09396658185326175,0.1069209854612595
0.030750150150150153,0.08938604596542007,0.10246516985660124
0.031015615615615617,0.08496214837379121,0.09810537970953091
0.03128108108108108,0.08070215290742987,0.09385162140716798
0.031546546546546546,0.07661170929795606,0.08971252719161654
0.03181201201201201,0.07269492388857397,0.08569537912574354
0.03207747747747748,0.06895444753213265,0.08180615060705197
0.032342942942942945,0.06539157711079048,0.07804956297276947
0.03260840840840841,0.062006367061535186,0.07442915452347512
0.032873873873873874,0.05879774739861193,0.07094735920817688
0.03313933933933934,0.0557636449602646,0.06760559225003414
0.0334048048048048,0.0529011049426107,0.06440434013152337
0.033670270270270274,0.05020641018568882,0.06134325257905591
0.03393573573573574,0.047675196114665,0.058421234466242145
0.0342012012012012,0.04530255968445017,0.05563653586818977
0.034466666666666666,0.04308316110612159,0.05298683882580218
0.03473213213213213,0.04101131753074487,0.05046933970071604
0.0349975975975976,0.03908108821849361,0.048080826304106185
0.035263063063063066,0.037286351022045396,0.04581774925672266
0.03552852852852853,0.03562087026048999,0.04367628727665644
0.035793993993993994,0.034078356254513865,0.0416524062926665
0.03605945945945946,0.03265251693952961,0.03974191244483571
0.03632492492492492,0.03133710207533636,0.0379404991619076
0.03659039039039039,0.030125940635538865,0.03624378859981331
0.03685585585585586,0.029012971993324716,0.03464736779219106
0.03712132132132132,0.02799227152866916,0.03314681990556923
0.03738678678678679,0.027058071271276855,0.031737751013664814
0.03765225225225225,0.02620477616869716,0.030415812811109007
0.037917717717717715,0.025426976534256126,0.029176721680325535
0.03818318318318318,0.024719457188445235,0.028016274509718202
0.03844864864864865,0.024077203763008048,0.02693036163942425
0.038714114114114115,0.023495406591355628,0.025914977284852665
0.03897957957957958,0.0229694625638249,0.024966227759906066
0.03924504504504504,0.022494975282904704,0.02408033779263952
0.03951051051051051,0.02206775381260201,0.023253655197046842
0.03977597597597598,0.02168381027820868,0.022482654136575478
0.04004144144144144,0.021339356538085656,0.021763937188344677
0.04030690690690691,0.02103080011778547,0.02109423639219962
0.04057237237237237,0.020754739568841538,0.020470413445814885
0.040837837837837836,0.020507959389800358,0.019889459186339588
0.0411033033033033,0.020287424625243366,0.01934849248024213
0.04136876876876877,0.02009027523954722,0.018844758626308737
0.041634234234234235,0.01991382034561244,0.018375627361845177
0.0418996996996997,0.0197555323545781,0.017938590549031852
0.042165165165165164,0.019613041100335807,0.01753125960688388
0.04243063063063063,0.019484127982273225,0.017151362744253218
0.0426960960960961,0.01936672016085549,0.016796742040601054
0.04296156156156156,0.01925888483323188,0.01646535041377644
0.04322702702702703,0.019158823609824734,0.01615524850756898
0.04349249249249249,0.019064867007670096,0.015864601526278898
0.043757957957957956,0.018975469071981457,0.015591676038828436
0.04402342342342342,0.018889202133882864,0.0153348367709426
0.04428888888888889,0.01880475170937322,0.015092543400537268
0.044554354354354356,0.018720911542264063,0.014863347368589358
0.04481981981981982,0.018636578791970823,0.014645888715395319
0.045085285285285284,0.018550749365581726,0.014438892950113967
0.04535075075075075,0.018462513392488604,0.014241167959827931
0.04561621621621621,0.018371050839009122,0.014051600963008918
0.045881681681681684,0.018275627259800396,0.013869155511124224
0.04614714714714715,0.01817558968241679,0.01369286854123046
0.04641261261261261,0.018070362621083077,0.013521847481631705
0.04667807807807808,0.01795944421558232,0.013355267412115198
0.04694354354354354,0.017842402491097652,0.013192368279766704
0.04720900900900901,0.017718871734863924,0.013032452171037549
0.047474474474474476,0.01758854898555581,0.01287488064040694
