allParamsSorted
283.71094,0.002573,0.21231422,0.0074780304,0.0074780304,0.99994409,0.60587233,1,1.4390905e-07,1.4390905e-07,0.0025731497,0,0,0,4,117,0
283.72656,0.0023459999,0.21231422,0.0078058038,0.0078058038,0.99993908,0.63241965,1,1.4292017e-07,1.4292017e-07,0.0023453375,0,0,0,3,117,0
283.82031,0.001113,0.21231422,0.0085906517,0.0085906517,0.99992621,0.69605041,1,8.2134846e-08,8.2134846e-08,0.0011127848,0,0,0,2,117,0
283.88165,0.000459,0.21231422,0.0077094664,0.0077094664,0.99994057,0.62463659,1,2.726191e-08,2.726191e-08,0.0004586232,0,0,0,3,118,0
283.88425,0.000124,0.21231422,0.0069089718,0.0069089718,0.99995226,0.55988091,1,5.9386056e-09,5.9386056e-09,0.00012439879,0,0,0,4,118,0
283.92188,0.002685,0.21231422,0.0077593788,0.0077593788,0.9999398,0.62869579,1,1.616837e-07,1.616837e-07,0.0026850973,0,0,0,1,117,0
283.94321,0.00080799998,0.21231422,0.0083435979,0.0083435979,0.99993038,0.67608553,1,5.6233453e-08,5.6233453e-08,0.00080765813,0,0,0,2,118,0
284.08658,0.00019399999,0.21231422,0.0038086565,0.0038086565,0.99998552,0.30837655,1,2.8100591e-09,2.8100591e-09,0.00019371322,0,0,0,1,118,0
284.60422,0.012634,0.21231422,0.0074349097,0.0074349097,0.99994475,0.60230929,1,6.9840002e-07,6.9840002e-07,0.012632952,0,0,0,2,119,0
284.73425,0.0072070002,0.21231422,0.0073102736,0.0073102736,0.99994653,0.59248292,1,3.8511834e-07,3.8511834e-07,0.0072057717,0,0,0,4,119,0
284.73706,0.0071749999,0.21231422,0.0077123102,0.0077123102,0.99994051,0.62494975,1,4.2678045e-07,4.2678045e-07,0.0071743713,0,0,0,3,119,0
285.11816,0.001351,0.21231422,0.0077760569,0.0077760569,0.99993956,0.6299395,1,8.1659799e-08,8.1659799e-08,0.0013503206,0,0,0,4,120,0
285.12686,0.001332,0.21231422,0.0078291921,0.0078291921,0.99993873,0.63427335,1,8.1675687e-08,8.1675687e-08,0.0013323113,0,0,0,3,120,0
285.20837,0.0048460001,0.21231422,0.0071282182,0.0071282182,0.99994922,0.57742995,1,2.4621164e-07,2.4621164e-07,0.0048450967,0,0,0,1,119,0
285.26093,2e-06,0.21231422,0.01436548,0.01436548,0.99979359,1.1641566,1,4.5618767e-10,4.5618767e-10,2.2096524e-06,0,0,0,2,120,0
285.40176,0.00083999999,0.21231422,0.0076577184,0.0076577184,0.99994135,0.62055081,1,4.9247248e-08,4.9247248e-08,0.00083971571,0,0,0,1,120,0
285.68356,7.0000001e-06,0.21231422,0.0055472222,0.0055472222,0.99996924,0.44936955,1,2.1459473e-10,2.1459473e-10,6.9733455e-06,0,0,0,4,121,0
285.69107,3.5000001e-05,0.21231422,0.0072337985,0.0072337985,0.99994767,0.58617437,1,1.8328931e-09,1.8328931e-09,3.5023444e-05,0,0,0,3,121,0
285.76221,3.9999999e-05,0.21231422,0.0083029503,0.0083029503,0.99993104,0.6728943,1,2.7499008e-09,2.7499008e-09,3.9883409e-05,0,0,0,2,121,0
285.80225,0.00077099999,0.21231422,0.0076586693,0.0076586693,0.99994135,0.62055081,1,4.5234952e-08,4.5234952e-08,0.00077111041,0,0,0,4,122,0
285.81506,0.00078200002,0.21231422,0.0077914339,0.0077914339,0.99993926,0.63149071,1,4.7491916e-08,4.7491916e-08,0.00078222592,0,0,0,3,122,0
285.83456,3.4000001e-05,0.21231422,0.0080995634,0.0080995634,0.99993438,0.65640777,1,2.2450908e-09,2.2450908e-09,3.421793e-05,0,0,0,4,123,0
285.83865,4e-06,0.21231422,0.008203879,0.008203879,0.99993271,0.66470218,1,2.5039115e-10,2.5039115e-10,3.7198201e-06,0,0,0,3,123,0
285.91302,5.9999998e-05,0.21231422,0.0069990628,0.0069990628,0.999951,0.56717277,1,2.9420373e-09,2.9420373e-09,6.0051778e-05,0,0,0,2,123,0
285.91388,9.6000003e-05,0.21231422,0.0054121073,0.0054121073,0.99997073,0.43834847,1,2.8105687e-09,2.8105687e-09,9.5948002e-05,0,0,0,1,121,0
286.06088,0.000401,0.21231422,0.0069481083,0.0069481083,0.99995172,0.56301755,1,1.9357328e-08,1.9357328e-08,0.0004009316,0,0,0,1,122,0
286.07358,6.6000001e-05,0.21231422,0.006877874,0.006877874,0.99995267,0.55742913,1,3.1420631e-09,3.1420631e-09,6.6414876e-05,0,0,0,1,123,0
286.24625,0.0056190002,0.21231422,0.0076932088,0.0076932088,0.99994081,0.62338227,1,3.3254668e-07,3.3254668e-07,0.0056180572,0,0,0,4,124,0
286.26297,0.0055559999,0.21231422,0.007627449,0.007627449,0.99994183,0.6180231,1,3.2323328e-07,3.2323328e-07,0.0055552926,0,0,0,3,124,0
286.54672,0.00069399999,0.21231422,0.0099837007,0.0099837007,0.99990034,0.80890852,1,6.9154297e-08,6.9154297e-08,0.00069366448,0,0,0,2,124,0
286.66006,0.00085800001,0.21231422,0.70710677,0.70710677,8.2114646e-05,89.995293,1,0.00042906962,0.00042906962,5.7862738e-12,0,0,0,4,125,0
286.67096,0.00086099998,0.21231422,0.70701903,0.70701903,0.015753409,89.097359,1,0.00043035275,0.00043035275,2.136542e-07,0,0,0,3,125,0
286.73566,0.004036,0.21231422,0.0065193395,0.0065193395,0.9999575,0.52823114,1,1.715171e-07,1.715171e-07,0.0040351832,0,0,0,1,124,0
286.78961,0.00036999999,0.21231422,0.70706457,0.70706457,0.010926611,89.37394,1,0.00018514004,0.00018514004,4.4213326e-08,0,0,0,2,125,0
287.06644,0.00047500001,0.21231422,0.70710582,0.70710582,0.0016748077,89.904037,1,0.00023769603,0.00023769603,1.3334696e-09,0,0,0,4,126,0
287.07306,0.000478,0.21231422,0.70702803,0.70702803,0.01492205,89.144997,1,0.00023885358,0.00023885358,1.0639358e-07,0,0,0,3,126,0
287.07654,2.4999999e-05,0.21231422,0.070650652,0.070650652,0.99499595,5.7342901,1,1.2543158e-07,1.2543158e-07,2.4878096e-05,0,0,0,4,127,0
287.08087,2.6e-05,0.21231422,0.70710635,0.70710635,0.0010678815,89.938812,1,1.3164877e-05,1.3164877e-05,3.0025721e-11,0,0,0,1,125,0
287.08746,4.8999998e-05,0.21231422,0.006104595,0.006104595,0.99996275,0.49456006,1,1.836692e-09,1.836692e-09,4.9282215e-05,0,0,0,3,127,0
287.11636,2e-06,0.21231422,0.0072481818,0.0072481818,0.99994749,0.58717495,1,9.9974674e-11,9.9974674e-11,1.9027697e-06,0,0,0,4,128,0
287.12045,1.1e-05,0.21231422,0.0031510883,0.0031510883,0.99999005,0.25564441,1,1.1308492e-10,1.1308492e-10,1.1388721e-05,0,0,0,3,128,0
287.14313,0.000302,0.21231422,0.012069105,0.012069105,0.99985433,0.97798806,1,4.403163e-08,4.403163e-08,0.00030219552,0,0,0,2,126,0
287.16531,0.000153,0.21231422,0.70701289,0.70701289,0.016296145,89.066261,1,7.6346616e-05,7.6346616e-05,4.0560646e-08,0,0,0,2,127,0
287.18405,4.7000001e-05,0.21231422,0.70708179,0.70708179,0.0084103867,89.518112,1,2.3690416e-05,2.3690416e-05,3.3517022e-09,0,0,0,4,129,0
287.19623,3.0000001e-06,0.21231422,0.18948357,0.18948357,0.96342719,15.543521,1,1.0396143e-07,1.0396143e-07,2.6876141e-06,0,0,0,2,128,0
287.19897,5.1999999e-05,0.21231422,0.70619369,0.70619369,0.050803751,87.087906,1,2.5811078e-05,2.5811078e-05,1.3358266e-07,0,0,0,3,129,0
287.25153,0.00034100001,0.21231422,0.70706034,0.70706034,0.011459788,89.343391,1,0.0001702399,0.0001702399,4.4719979e-08,0,0,0,2,129,0
287.26736,0.00058699999,0.21231422,0.0070416857,0.0070416857,0.99995041,0.57061231,1,2.9094624e-08,2.9094624e-08,0.00058670045,0,0,0,1,126,0
287.37845,0.000256,0.21231422,0.70710647,0.70710647,0.00092625752,89.94693,1,0.00012824463,0.00012824463,2.2005593e-10,0,0,0,4,130,0
287.38776,0.00023999999,0.21231422,0.7070725,0.7070725,0.0098467693,89.435814,1,0.00011989701,0.00011989701,2.3252413e-08,0,0,0,3,130,0
287.39218,2.6e-05,0.21231422,0.70640314,0.70640314,0.044599902,87.443764,1,1.3189535e-05,1.3189535e-05,5.2576549e-08,0,0,0,1,128,0
287.47214,5.9000002e-05,0.21231422,0.70707995,0.70707995,0.0087142391,89.500702,1,2.952517e-05,2.952517e-05,4.4845034e-09,0,0,0,4,131,0
287.47891,1.4e-05,0.21231422,0.70710677,0.70710677,0,90,1,7.1516815e-06,7.1516815e-06,0,0,0,0,2,130,0
287.48196,7.5999997e-05,0.21231422,0.70590627,0.70590627,0.058246389,86.660835,1,3.7975526e-05,3.7975526e-05,2.5855189e-07,0,0,0,3,131,0
287.50308,1.3e-05,0.21231422,0.70710295,0.70710295,0.0032938768,89.811272,1,6.4389997e-06,6.4389997e-06,1.3972297e-10,0,0,0,1,129,0
287.51266,1.2e-05,0.21231422,0.70207107,0.70207107,0.11913177,83.158005,1,6.0446428e-06,6.0446428e-06,1.7404582e-07,0,0,0,4,132,0
287.51996,8e-06,0.21231422,0.60474753,0.60474753,0.51822853,58.786499,1,2.8451138e-06,2.8451138e-06,2.0892676e-06,0,0,0,3,132,0
287.54861,0.00033400001,0.21231422,0.70532072,0.70532072,0.071031295,85.926773,1,0.00016625339,0.00016625339,1.6861519e-06,0,0,0,2,131,0
287.57422,9.0000003e-06,0.21231422,0.028901154,0.028901154,0.9991644,2.3424292,1,7.3002839e-09,7.3002839e-09,8.7253575e-06,0,0,0,2,132,0
287.59665,0.00031999999,0.21231422,0.0079938509,0.0079938509,0.9999361,0.6477052,1,2.0443274e-08,2.0443274e-08,0.00031987688,0,0,0,4,133,0
287.60275,0.000375,0.21231422,0.0085879508,0.0085879508,0.99992627,0.69576919,1,2.7620075e-08,2.7620075e-08,0.00037443949,0,0,0,3,133,0
287.62704,1.5e-05,0.21231422,0.0663893,0.0663893,0.9955827,5.387361,1,6.7791213e-08,6.7791213e-08,1.5245158e-05,0,0,0,4,134,0
287.63556,7.0000001e-06,0.21231422,0.010216142,0.010216142,0.99989563,0.82779831,1,7.056028e-10,7.056028e-10,6.7592064e-06,0,0,0,3,134,0
287.64301,0.00112,0.21231422,0.0077546127,0.0077546127,0.99993986,0.62838447,1,6.7343557e-08,6.7343557e-08,0.0011197565,0,0,0,2,133,0
287.67316,3.1e-05,0.21231422,0.70050931,0.70050931,0.13628404,82.167122,1,1.507967e-05,1.507967e-05,5.7076056e-07,0,0,0,1,130,0
287.67603,2e-06,0.21231422,0.28706074,0.28706074,0.91388857,23.95162,1,1.4165279e-07,1.4165279e-07,1.4357013e-06,0,0,0,2,134,0
287.69864,0.000214,0.21231422,0.70705312,0.70705312,0.012318479,89.294182,1,0.00010712218,0.00010712218,3.251543e-08,0,0,0,4,135,0
287.70587,0.000216,0.21231422,0.7071017,0.7071017,0.0037818179,89.783318,1,0.00010791417,0.00010791417,3.086853e-09,0,0,0,3,135,0
287.72687,0.000787,0.21231422,0.0097693633,0.0097693633,0.99990457,0.79154718,1,7.5104992e-08,7.5104992e-08,0.00078678003,0,0,0,1,131,0
287.73935,0.00062900002,0.21231422,0.0078640692,0.0078640692,0.99993813,0.63735092,1,3.8905661e-08,3.8905661e-08,0.00062901998,0,0,0,4,136,0
287.75256,0.00053899997,0.21231422,0.0029837957,0.0029837957,0.99999112,0.24147442,1,4.7993827e-09,4.7993827e-09,0.00053906289,0,0,0,3,136,0
287.76477,4e-06,0.21231422,0.70672059,0.70672059,0.033045746,88.10627,1,1.9096074e-06,1.9096074e-06,4.1752233e-09,0,0,0,1,132,0
287.79123,2e-06,0.21231422,0.70710623,0.70710623,0.0012318293,89.92942,1,1.1769901e-06,1.1769901e-06,3.5719429e-12,0,0,0,2,135,0
287.79929,8.6e-05,0.21231422,0.19430833,0.19430833,0.96150327,15.949708,1,3.2446169e-06,3.2446169e-06,7.9447855e-05,0,0,0,1,133,0
287.81628,0.00028400001,0.21231422,0.017767625,0.017767625,0.99968427,1.4398063,1,8.9534737e-08,8.9534737e-08,0.0002834383,0,0,0,1,134,0
287.83661,0.00016900001,0.21231422,0.015205658,0.015205658,0.99976873,1.2322588,1,3.9144226e-08,3.9144226e-08,0.00016922182,0,0,0,2,136,0
287.84354,5.9000002e-05,0.21231422,0.70696867,0.70696867,0.019763807,88.867546,1,2.936845e-05,2.936845e-05,2.2952069e-08,0,0,0,4,137,0
287.85138,5.1999999e-05,0.21231422,0.70710325,0.70710325,0.003171626,89.818275,1,2.5957424e-05,2.5957424e-05,5.2222771e-10,0,0,0,3,137,0
287.91846,4.7000001e-05,0.21231422,0.69520295,0.69520295,0.1827175,79.471916,1,2.2956974e-05,2.2956974e-05,1.5858122e-06,0,0,0,4,138,0
287.92886,5.3e-05,0.21231422,0.70151377,0.70151377,0.12552656,82.788834,1,2.5858024e-05,2.5858024e-05,8.279311e-07,0,0,0,3,138,0
287.94812,0.000126,0.21231422,0.70708948,0.70708948,0.0069926269,89.59935,1,6.3144733e-05,6.3144733e-05,6.1754566e-09,0,0,0,2,137,0
287.96036,0.00025499999,0.21231422,0.014995819,0.014995819,0.99977511,1.2151481,1,5.7247561e-08,5.7247561e-08,0.00025446099,0,0,0,4,139,0
287.96698,0.000298,0.21231422,0.0093327984,0.0093327984,0.99991292,0.75614649,1,2.593203e-08,2.593203e-08,0.00029767142,0,0,0,3,139,0
287.99911,0.000143,0.21231422,0.69921756,0.69921756,0.14896205,81.43322,1,6.9908223e-05,6.9908223e-05,3.1728894e-06,0,0,0,2,138,0
288.00247,2e-06,0.21231422,0.65349191,0.65349191,0.38196415,67.544601,1,7.9765317e-07,7.9765317e-07,2.7250775e-07,0,0,0,1,135,0
288.01642,7.5000004e-05,0.21231422,0.14069474,0.14069474,0.98000509,11.476876,1,1.4763998e-06,1.4763998e-06,7.163165e-05,0,0,0,2,139,0
288.03397,1.5e-05,0.21231422,0.65573746,0.65573746,0.37418818,68.025856,1,6.5440472e-06,6.5440472e-06,2.130917e-06,0,0,0,1,136,0
288.04785,3.7000002e-05,0.21231422,0.70699573,0.70699573,0.017720884,88.984612,1,1.8485753e-05,1.8485753e-05,1.16138e-08,0,0,0,4,140,0
288.05698,4.0999999e-05,0.21231422,0.7070505,0.7070505,0.012615018,89.277191,1,2.0490294e-05,2.0490294e-05,6.5226335e-09,0,0,0,3,140,0
288.09305,7.0000001e-06,0.21231422,0.70241183,0.70241183,0.11504481,83.393791,1,3.3221991e-06,3.3221991e-06,8.9120192e-08,0,0,0,4,141,0
288.10126,7.0000001e-06,0.21231422,0.66474748,0.66474748,0.34091288,70.067497,1,2.9208725e-06,2.9208725e-06,7.6822073e-07,0,0,0,3,141,0
288.12473,7.0000001e-06,0.21231422,0.70529228,0.70529228,0.071593776,85.89447,1,3.5052196e-06,3.5052196e-06,3.6118326e-08,0,0,0,2,140,0
288.15936,9.8999997e-05,0.21231422,0.70707935,0.70707935,0.0088062147,89.495438,1,4.9564278e-05,4.9564278e-05,7.6879578e-09,0,0,0,4,142,0
288.16736,9.7999997e-05,0.21231422,0.70709872,0.70709872,0.0047732918,89.726509,1,4.9223137e-05,4.9223137e-05,2.2430819e-09,0,0,0,3,142,0
288.17728,4.3e-05,0.21231422,0.10915234,0.10915234,0.98801392,8.8799582,1,5.1034789e-07,5.1034789e-07,4.1814448e-05,0,0,0,1,137,0
288.17822,6.2999999e-05,0.21231422,0.70697856,0.70697856,0.019043213,88.908836,1,3.1408745e-05,3.1408745e-05,2.2788649e-08,0,0,0,2,141,0
288.18195,1.5e-05,0.21231422,0.077895142,0.077895142,0.99391383,6.3245583,1,8.9461153e-08,8.9461153e-08,1.4565023e-05,0,0,0,4,143,0
288.19199,5.9000002e-05,0.21231422,0.098299228,0.098299228,0.99029011,7.9909229,1,5.6656626e-07,5.6656626e-07,5.7501002e-05,0,0,0,1,138,0
288.19748,1.9999999e-05,0.21231422,0.0039915997,0.0039915997,0.99998409,0.32324654,1,3.1567868e-10,3.1567868e-10,1.9812418e-05,0,0,0,3,143,0
288.20886,1.4e-05,0.21231422,0.02109791,0.02109791,0.99955475,1.7098346,1,6.1183565e-09,6.1183565e-09,1.3733118e-05,0,0,0,4,144,0
288.21628,9.9999997e-06,0.21231422,0.014299538,0.014299538,0.9997955,1.1587652,1,2.0300619e-09,2.0300619e-09,9.9240187e-06,0,0,0,3,144,0
