Q,Refl_s,Refl_p
0.005,0.6805674575906104,0.8130636962331368
0.005066566566566567,0.6777803237161332,0.8107196658282869
0.005133133133133133,0.6749976773854849,0.8083757240431667
0.0051996996996996996,0.6722194624948868,0.8060318008043502
0.005266266266266266,0.6694456241770946,0.8036878263252771
0.005332832832832833,0.6666761088049656,0.8013437311049467
0.0053993993993994,0.6639108639945198,0.7989994459260679
0.005465965965965966,0.6611498386087898,0.7966549018540166
0.0055325325325325326,0.6583929827623247,0.7943100302361437
0.005599099099099099,0.6556402478244404,0.7919647627002306
0.005665665665665665,0.6528915864248632,0.7896190311548855
0.005732232232232232,0.6501469524582735,0.7872727677889675
0.005798798798798799,0.6474063010887118,0.7849259050709887
0.0058653653653653656,0.6446695887565976,0.7825783757507203
0.005931931931931932,0.6419367731826015,0.7802301128581889
0.005998498498498498,0.639207813375086,0.7778810497056883
0.006065065065065065,0.6364826696355742,0.7755311198881676
0.006131631631631632,0.6337613035653644,0.7731802572847131
0.006198198198198198,0.6310436780726338,0.7708283960603076
0.0062647647647647645,0.6283297573789675,0.7684754706674768
0.006331331331331331,0.6256195070271746,0.7661214158487212
0.006397897897897898,0.6229128938884803,0.7637661666388175
0.006464464464464465,0.620209886170434,0.7614096583675886
0.006531031031031031,0.6175104534253737,0.7590518266634131
0.0065975975975975975,0.6148145665578638,0.7566926074557854
0.006664164164164164,0.6121221978341296,0.7543319369798158
0.00673073073073073,0.6094333208905095,0.7519697517799359
0.006797297297297297,0.6067479107422403,0.7496059887141013
0.006863863863863864,0.6040659437932768,0.7472405849589071
0.0069304304304304305,0.6013873978454499,0.7448734780143264
0.006996996996996997,0.5987122521078752,0.7425046057088671
0.007063563563563563,0.5960404872078604,0.7401339062060978
0.00713013013013013,0.5933720851998593,0.7377613180097745
0.007196696696696697,0.590707029576949,0.7353867799711543
0.007263263263263263,0.5880453052805227,0.7330102312951843
0.007329829829829829,0.5853868987114604,0.7306316115480882
0.007396396396396396,0.5827317977412604,0.7282508606650113
0.007462962962962963,0.5800799917227242,0.725867918957774
0.00752952952952953,0.5774314715016067,0.7234827271234924
0.007596096096096096,0.574786229427851,0.7210952262532513
0.007662662662662662,0.5721442593676661,0.7187053578416828
0.007729229229229229,0.5695055567147139,0.7163130637961163
0.007795795795795795,0.5668701184025257,0.7139182864470927
0.007862362362362362,0.5642379429165849,0.711520968558985
0.007928928928928929,0.5616090303060856,0.7091210533405117
0.007995495495495495,0.5589833821968595,0.7067184844568439
0.008062062062062062,0.5563610018034019,0.7043132060411067
0.008128628628628627,0.5537418939415542,0.7019051627069582
0.008195195195195196,0.5511260650413018,0.6994942995616301
0.00826176176176176,0.548513523159012,0.6970805622189945
0.008328328328328327,0.5459042779908158,0.694663896813963
0.008394894894894894,0.543298340884901,0.6922442500164409
0.008461461461461461,0.5406957248548162,0.6898215690467506
0.008528028028028028,0.5380964445920089,0.6873958016907602
0.008594594594594595,0.5355005164789116,0.6849668963160441
0.008661161161161161,0.5329079586020092,0.682534801888746
0.008727727727727726,0.5303187907644966,0.6800994679904044
0.008794294294294295,0.5277330344991874,0.6776608448357804
0.00886086086086086,0.5251507130815665,0.6752188832913459
0.008927427427427427,0.5225718515422538,0.6727735348939764
0.008993993993993993,0.5199964766799539,0.6703247518707292
0.00906056056056056,0.5174246170738168,0.6678724871586175
0.009127127127127127,0.5148563030963834,0.6654166944259671
0.009193693693693692,0.5122915669254113,0.6629573280932203
0.00926026026026026,0.5097304425562569,0.6604943433551081
0.009326826826826826,0.5071729658143995,0.6580276962039143
0.009393393393393394,0.5046191743664479,0.655557343451899
0.00945995995995996,0.5020691077325401,0.6530832427561827
0.009526526526526526,0.4995228072973352,0.6506053526428784
0.009593093093093093,0.49698031632146406,0.6481236325329306
0.009659659659659658,0.4944416799521174,0.6456380427679327
0.009726226226226226,0.49190694523397943,0.6431485446371342
